id,filename,group,category,index_in_set,image_path,brightness_median,brightness_stdev,saturation_median,saturation_stdev,hue_median,hue_stdev,label,imageID
human_portrait_00042,human_portrait_00042.jpg,human,portrait,42,images/human_portrait_00042.jpg,194,63.0775,72,30.8854,16,61.1099,HUMAN Portrait 00042,672
human_portrait_00043,human_portrait_00043.jpg,human,portrait,43,images/human_portrait_00043.jpg,221,57.5743,102,52.8088,20,33.561,HUMAN Portrait 00043,673
human_portrait_00044,human_portrait_00044.jpg,human,portrait,44,images/human_portrait_00044.jpg,58,41.3619,88,41.6635,94,38.1182,HUMAN Portrait 00044,674
human_portrait_00045,human_portrait_00045.jpg,human,portrait,45,images/human_portrait_00045.jpg,78,52.6497,50,52.0754,99,83.1844,HUMAN Portrait 00045,675
human_portrait_00046,human_portrait_00046.jpg,human,portrait,46,images/human_portrait_00046.jpg,80,60.5531,46,29.8533,38,71.5122,HUMAN Portrait 00046,676
human_portrait_00047,human_portrait_00047.jpg,human,portrait,47,images/human_portrait_00047.jpg,101,73.6071,32,52.9574,127,63.7549,HUMAN Portrait 00047,677
human_portrait_00048,human_portrait_00048.jpg,human,portrait,48,images/human_portrait_00048.jpg,194,57.5884,71,52.0778,35,99.5931,HUMAN Portrait 00048,678
human_portrait_00049,human_portrait_00049.jpg,human,portrait,49,images/human_portrait_00049.jpg,227,55.5361,24,58.13,20,7.7994,HUMAN Portrait 00049,679
human_portrait_00050,human_portrait_00050.jpg,human,portrait,50,images/human_portrait_00050.jpg,163,50.9211,84,41.9805,22,56.4518,HUMAN Portrait 00050,680
human_portrait_00051,human_portrait_00051.jpg,human,portrait,51,images/human_portrait_00051.jpg,112,75.6842,110,56.8343,35,81.0178,HUMAN Portrait 00051,681
human_portrait_00052,human_portrait_00052.jpg,human,portrait,52,images/human_portrait_00052.jpg,83,47.4406,81,58.7363,19,54.9372,HUMAN Portrait 00052,682
human_portrait_00053,human_portrait_00053.jpg,human,portrait,53,images/human_portrait_00053.jpg,67,61.0207,61,41.4044,26,37.3318,HUMAN Portrait 00053,683
human_portrait_00054,human_portrait_00054.jpg,human,portrait,54,images/human_portrait_00054.jpg,83,66.4183,49,34.6556,79,49.2023,HUMAN Portrait 00054,684
human_portrait_00055,human_portrait_00055.jpg,human,portrait,55,images/human_portrait_00055.jpg,77,78.0461,100,60.3726,28,116.818,HUMAN Portrait 00055,685
human_portrait_00056,human_portrait_00056.jpg,human,portrait,56,images/human_portrait_00056.jpg,201,79.0526,16,44.4805,16,61.5391,HUMAN Portrait 00056,686
human_portrait_00057,human_portrait_00057.jpg,human,portrait,57,images/human_portrait_00057.jpg,121,70.603,89,60.832,17,43.063,HUMAN Portrait 00057,687
human_portrait_00058,human_portrait_00058.jpg,human,portrait,58,images/human_portrait_00058.jpg,128,62.9268,88,61.1285,15,47.7096,HUMAN Portrait 00058,688
human_portrait_00059,human_portrait_00059.jpg,human,portrait,59,images/human_portrait_00059.jpg,177,69.6288,35,31.1288,79,53.8893,HUMAN Portrait 00059,689
human_portrait_00060,human_portrait_00060.jpg,human,portrait,60,images/human_portrait_00060.jpg,76,54.3587,97,58.9178,22,72.2611,HUMAN Portrait 00060,690
human_portrait_00061,human_portrait_00061.jpg,human,portrait,61,images/human_portrait_00061.jpg,38,76.0537,85,30.7907,26,18.4198,HUMAN Portrait 00061,691
human_portrait_00062,human_portrait_00062.jpg,human,portrait,62,images/human_portrait_00062.jpg,148,57.4799,65,96.3998,104,35.1531,HUMAN Portrait 00062,692
human_portrait_00063,human_portrait_00063.jpg,human,portrait,63,images/human_portrait_00063.jpg,207,84.2609,25,50.0312,48,12.5462,HUMAN Portrait 00063,693
human_portrait_00064,human_portrait_00064.jpg,human,portrait,64,images/human_portrait_00064.jpg,79,68.4622,51,33.3747,16,3.6899,HUMAN Portrait 00064,694
human_portrait_00065,human_portrait_00065.jpg,human,portrait,65,images/human_portrait_00065.jpg,138,84.3915,63,70.3953,143,62.5147,HUMAN Portrait 00065,695
human_portrait_00066,human_portrait_00066.jpg,human,portrait,66,images/human_portrait_00066.jpg,56,77.6179,103,53.0748,163,57.8389,HUMAN Portrait 00066,696
human_portrait_00067,human_portrait_00067.jpg,human,portrait,67,images/human_portrait_00067.jpg,117,44.4988,43,32.6976,29,53.7438,HUMAN Portrait 00067,697
human_portrait_00068,human_portrait_00068.jpg,human,portrait,68,images/human_portrait_00068.jpg,124,65.8533,66,41.9031,16,58.3966,HUMAN Portrait 00068,698
human_portrait_00069,human_portrait_00069.jpg,human,portrait,69,images/human_portrait_00069.jpg,80,54.376,92,43.225,60,51.0452,HUMAN Portrait 00069,699
human_portrait_00070,human_portrait_00070.jpg,human,portrait,70,images/human_portrait_00070.jpg,85,55.1528,151,61.8087,155,67.2035,HUMAN Portrait 00070,700
human_portrait_00071,human_portrait_00071.jpg,human,portrait,71,images/human_portrait_00071.jpg,118,83.9097,69,55.0048,106,67.6022,HUMAN Portrait 00071,701
human_portrait_00072,human_portrait_00072.jpg,human,portrait,72,images/human_portrait_00072.jpg,208,85.3669,36,32.5299,144,27.2881,HUMAN Portrait 00072,702
human_portrait_00073,human_portrait_00073.jpg,human,portrait,73,images/human_portrait_00073.jpg,108,75.9137,72,73.7116,29,87.2958,HUMAN Portrait 00073,703
human_portrait_00074,human_portrait_00074.jpg,human,portrait,74,images/human_portrait_00074.jpg,151,78.8371,64,47.3517,135,54.0154,HUMAN Portrait 00074,704
human_portrait_00075,human_portrait_00075.jpg,human,portrait,75,images/human_portrait_00075.jpg,61,69.6259,118,49.0147,21,30.967,HUMAN Portrait 00075,705
human_portrait_00076,human_portrait_00076.jpg,human,portrait,76,images/human_portrait_00076.jpg,63,70.342,119,53.4794,48,15.3939,HUMAN Portrait 00076,706
human_portrait_00077,human_portrait_00077.jpg,human,portrait,77,images/human_portrait_00077.jpg,144,45.4277,56,45.7415,149,64.3581,HUMAN Portrait 00077,707
human_portrait_00078,human_portrait_00078.jpg,human,portrait,78,images/human_portrait_00078.jpg,15,67.3104,165,61.6583,146,68.1857,HUMAN Portrait 00078,708
human_portrait_00079,human_portrait_00079.jpg,human,portrait,79,images/human_portrait_00079.jpg,138,75.5701,97,81.1302,69,62.8174,HUMAN Portrait 00079,709
human_portrait_00080,human_portrait_00080.jpg,human,portrait,80,images/human_portrait_00080.jpg,169,71.7102,52,88.8154,135,67.376,HUMAN Portrait 00080,710
human_portrait_00081,human_portrait_00081.jpg,human,portrait,81,images/human_portrait_00081.jpg,201,47.2467,59,58.718,21,37.0904,HUMAN Portrait 00081,711
human_portrait_00082,human_portrait_00082.jpg,human,portrait,82,images/human_portrait_00082.jpg,235,85.0939,211,58.1157,10,117.1013,HUMAN Portrait 00082,712
human_portrait_00083,human_portrait_00083.jpg,human,portrait,83,images/human_portrait_00083.jpg,209,48.9705,16,51.1289,24,43.4743,HUMAN Portrait 00083,713
human_portrait_00084,human_portrait_00084.jpg,human,portrait,84,images/human_portrait_00084.jpg,100,73.2826,135,47.6685,22,23.8565,HUMAN Portrait 00084,714
human_portrait_00085,human_portrait_00085.jpg,human,portrait,85,images/human_portrait_00085.jpg,161,82.1796,69,61.2294,22,38.5682,HUMAN Portrait 00085,715
human_portrait_00086,human_portrait_00086.jpg,human,portrait,86,images/human_portrait_00086.jpg,193,70.3741,85,67.3949,17,15.7706,HUMAN Portrait 00086,716
human_portrait_00087,human_portrait_00087.jpg,human,portrait,87,images/human_portrait_00087.jpg,227,85.3798,92,40.1509,252,105.9384,HUMAN Portrait 00087,717
human_portrait_00088,human_portrait_00088.jpg,human,portrait,88,images/human_portrait_00088.jpg,163,42.4619,20,40.026,60,73.0305,HUMAN Portrait 00088,718
human_portrait_00089,human_portrait_00089.jpg,human,portrait,89,images/human_portrait_00089.jpg,22,32.0728,183,54.7189,79,37.5039,HUMAN Portrait 00089,719
human_portrait_00090,human_portrait_00090.jpg,human,portrait,90,images/human_portrait_00090.jpg,100,64.863,69,68.2871,40,30.1187,HUMAN Portrait 00090,720
